Time,NVMe_from_ceph,NVMe_from_transfer,NVMe_total_util,CPU,CPU_count,Goodput,Memory_total,Memory_used,NIC_speed,Packet_losses,Storage_count,network_throughput,num_workers
2020-11-07 07:13:37.289999962,0.0,982127077.271818,3.2412160810724204,3.4790319354664,12.0,988389864.2339685,8589934592.0,475590656.0,100000000000.0,0.6000400026668444,8.0,987631974.9316621,8
2020-11-07 07:13:52.289999962,0.0,1012664183.4666666,3.2508666666666004,3.5213333333376795,12.0,1036068181.3333335,8589934592.0,475590656.0,100000000000.0,3.0,8.0,1018827254.8666667,8
2020-11-07 07:14:07.289999962,0.0,1067447419.7056093,3.532886885028474,3.667683331117636,12.0,1018614718.2084777,8589934592.0,475201536.0,100000000000.0,0.2652168147460549,8.0,1073290958.8913937,8
2020-11-07 07:14:22.289999962,0.0,973237494.2020242,3.2520946444129226,3.359608552853316,12.0,1009027584.9559882,8589934592.0,475201536.0,100000000000.0,8.11046316777264,8.0,962700304.3099403,8
2020-11-07 07:14:37.289999962,0.0,1000448819.2,3.146600000000035,3.5553333333305392,12.0,1004486500.4969189,8589934592.0,475176960.0,100000000000.0,0.8666666666666667,8.0,1029884777.2,8
2020-11-07 07:14:52.289999962,0.0,1056914100.4066937,3.493966264417563,3.7637175811734753,12.0,962406128.6643858,8589934592.0,475176960.0,100000000000.0,0.0,8.0,1070463531.3687578,8
2020-11-07 07:15:07.289999962,0.0,1008206916.2666667,3.3388000000001434,3.5093333333342644,12.0,1067064725.8182788,8589934592.0,475418624.0,100000000000.0,0.4666666666666667,8.0,1014324856.5333333,8
2020-11-07 07:15:22.289999962,0.0,1018544764.7490166,3.3585760949271,3.548963402438596,12.0,1039024310.4206947,8589934592.0,475418624.0,100000000000.0,0.5332977801479901,8.0,1034793328.5780948,8
2020-11-07 07:15:37.289999962,0.0,1036051306.0304838,3.398674618952712,3.604373757454188,12.0,1020005362.4850019,8589934592.0,475009024.0,100000000000.0,0.13253810470510272,8.0,1042172453.6779324,8
2020-11-07 07:15:52.289999962,0.0,1008380857.7369373,3.3192702394532336,3.4846066134583964,12.0,1026134977.5318354,8589934592.0,475009024.0,100000000000.0,2.884163927828828,8.0,1004732913.2738614,8
2020-11-07 07:16:07.289999962,0.0,955011345.0666667,2.944466666666267,3.350666666663407,12.0,963116922.4614974,8589934592.0,475246592.0,100000000000.0,1.2666666666666666,8.0,980817048.6666666,8
2020-11-07 07:16:22.289999962,0.0,1032613859.8760083,3.481834544363936,3.5822945137017252,12.0,858787293.8666667,8589934592.0,475246592.0,100000000000.0,0.26664889007399506,8.0,1000748427.6381575,8
2020-11-07 07:16:37.289999962,0.0,862237491.1999999,2.627666666666482,3.286666666669771,12.0,1021822020.2666667,8589934592.0,475762688.0,100000000000.0,3.466666666666667,8.0,923276019.0,8
2020-11-07 07:16:52.289999962,0.0,1066793169.7668943,3.5736402166232217,3.73228161054177,12.0,1086495878.408106,8589934592.0,475762688.0,100000000000.0,0.0,8.0,1086283424.1229103,8
2020-11-07 07:17:07.289999962,0.0,1037368744.6007226,3.478441318884706,3.533779109989407,12.0,1034096732.8488566,8589934592.0,475418624.0,100000000000.0,0.3842902159711014,8.0,1047588866.3438629,8
2020-11-07 07:17:22.289999962,0.0,1078950570.6666667,3.5265333333334032,3.637333333325417,12.0,1065175995.7333333,8589934592.0,475418624.0,100000000000.0,0.3333333333333333,8.0,1085390164.1333334,8
2020-11-07 07:17:37.289999962,0.0,1002055270.4000001,3.2963333333328286,3.5206666666742725,12.0,981256942.9333332,8589934592.0,475615232.0,100000000000.0,0.13333333333333333,8.0,1007599593.2,8
2020-11-07 07:17:52.289999962,0.0,1032212480.0,3.43713333333338,3.518666666660768,12.0,1017941327.6448236,8589934592.0,475615232.0,100000000000.0,0.2,8.0,1038383301.2,8
2020-11-07 07:18:07.289999962,0.0,1019318935.146304,3.3943877891088095,3.5302272878836725,12.0,1019163803.4535635,8589934592.0,475652096.0,100000000000.0,2.3995200959808036,8.0,1015772803.2393521,8
2020-11-07 07:18:22.289999962,0.0,943736370.1826911,3.1170156020802633,3.3547139618549062,12.0,947375308.8,8589934592.0,475807744.0,100000000000.0,3.3337778370449396,8.0,933339773.1030805,8
2020-11-07 07:18:37.289999962,0.0,1023547801.6,3.3021999999999627,3.6320000000065193,12.0,941090440.5333333,8589934592.0,475807744.0,100000000000.0,2.0,8.0,1061606398.4,8
2020-11-07 07:18:52.289999962,0.0,881794329.755317,2.9023268217880682,3.1463430895361983,12.0,982529399.3733752,8589934592.0,475807744.0,100000000000.0,2.466831122074805,8.0,905992963.9309287,8
2020-11-07 07:19:07.289999962,0.0,1030553817.2656146,3.456703354992586,3.5072271581973533,12.0,1039195886.9333334,8589934592.0,475738112.0,100000000000.0,0.0,8.0,1036589941.3207797,8
2020-11-07 07:19:22.289999962,0.0,1057256951.7684885,3.4737406216508173,3.5767684887519082,12.0,1075867009.8006532,8589934592.0,475738112.0,100000000000.0,0.2679528403001072,8.0,1062667857.9849945,8
2020-11-07 07:19:37.289999962,0.0,1074979761.4409606,3.436691127418253,3.623749166108411,12.0,1004062274.2483834,8589934592.0,474963968.0,100000000000.0,0.133422281521014,8.0,1089053056.5710473,8
